region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
Tulare Lake,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,63.26632261023408,196.8237900467918,14.278535686145494,13.051599180571554,1947445.2646736326,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,7238974976.0,6732440913.489341,8079891968.0,6973482000.0
Central Coast,2026-03-01,2026,3,1.0,6.123233995736766e-17,98.3555504569114,301.89814323590866,17.116318112805292,16.452079077449884,1154465.5382380497,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,2915653376.0,3461580341.07605,3005976320.0,3278357200.0
Colorado River,2026-03-01,2026,3,1.0,6.123233995736766e-17,16.162585156492575,52.732605994762324,22.426640084789582,19.825216141932838,651413.1445391951,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2148363520.0,4559192357.133,2191328512.0,2226076000.0
North Coast,2026-03-01,2026,3,1.0,6.123233995736766e-17,189.42385697811204,626.383566509241,11.823120615272124,10.641924179949118,403313.8035693968,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,851215360.0,901756172.5029,900784874.6666666,912616600.0
North Lahontan,2026-03-01,2026,3,1.0,6.123233995736766e-17,88.2563213623511,268.20185948887814,7.998829481707176,6.408227501405784,51946.512397044055,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,232024144.0,195896839.01999998,244261381.33333334,235130660.0
Sacramento River,2026-03-01,2026,3,1.0,6.123233995736766e-17,142.60842206012956,445.0922663933952,12.970364081806737,11.595473099606993,2781176.9402658534,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,7984971264.0,9941404659.732811,8883460608.0,8955187000.0
San Francisco Bay,2026-03-01,2026,3,1.0,6.123233995736766e-17,102.48733268691907,343.8036471410182,16.56511144922871,15.58187327114985,6260047.668421215,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,14759511040.0,19647441413.931423,15208442880.0,15978298000.0
San Joaquin River,2026-03-01,2026,3,1.0,6.123233995736766e-17,127.39768789487388,371.432075823215,14.578268112404084,13.132981893148832,1422517.018983262,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,4682024448.0,5983289787.790964,4844745898.666667,5433667600.0
South Coast,2026-03-01,2026,3,1.0,6.123233995736766e-17,78.24118834050016,250.18482270636738,17.754472681407982,17.192371474219158,18398035.51042502,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,49948213248.0,65650398956.11372,52922105856.0,52668957000.0
South Lahontan,2026-03-01,2026,3,1.0,6.123233995736766e-17,27.762051573129256,91.0160512668398,16.7800912618857,14.562978228591321,874687.376771608,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,2453222656.0,2849835214.4260397,2573874602.6666665,2799243300.0
Tulare Lake,2026-03-01,2026,3,1.0,6.123233995736766e-17,81.23695728771345,223.87162999630615,15.798857304781338,14.142845898326685,1948931.3243049155,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,6973481984.0,7452692789.866943,7344387925.333333,8119585300.0
