region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
Tulare Lake,2025-12-01,2025,12,-2.4492935982947064e-16,1.0,92.03589591569268,153.1779216612357,10.44215052655275,15.843764235324162,1944158.7352214167,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,8842891264.0,7817425070.650784,11837158200.210617,7316068000.0
Central Coast,2026-01-01,2026,1,0.49999999999999994,0.8660254037844387,162.79138245302715,328.4513903442574,13.576953678084658,14.904677499587745,1152611.4461271612,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,2960901632.0,3754197255.01878,3570855850.6666665,2893653200.0
Colorado River,2026-01-01,2026,1,0.49999999999999994,0.8660254037844387,30.38999074679855,60.677065681399874,15.217332898748552,17.016935715276823,650366.9634863915,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2186428160.0,4750385723.99732,2772237738.6666665,2057562800.0
North Coast,2026-01-01,2026,1,0.49999999999999994,0.8660254037844387,337.9139395715616,864.181940528721,7.461578326457875,8.219211580932706,402666.0744543712,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,941474816.0,961598350.11,1063233152.0,904282240.0
North Lahontan,2026-01-01,2026,1,0.49999999999999994,0.8660254037844387,130.30490797604688,311.27678345774126,2.965665284020818,4.157797564183534,51863.085377671494,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,246989824.0,228098142.94,251095024.0,239174880.0
Sacramento River,2026-01-01,2026,1,0.49999999999999994,0.8660254037844387,226.86007875993852,562.7615120187867,8.045079369222435,9.086275677056683,2776710.320818899,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,9573690368.0,10193028949.33997,13593200981.333334,8937150000.0
San Francisco Bay,2026-01-01,2026,1,0.49999999999999994,0.8660254037844387,187.12459078037836,438.8107715008493,12.247272376276412,13.374996068032953,6249993.920941216,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,15440156672.0,20361293756.860558,19210716501.333332,14122736000.0
San Joaquin River,2026-01-01,2026,1,0.49999999999999994,0.8660254037844387,190.12215694733172,407.25240903056095,9.548684127312514,10.897751478723729,1420232.4314445753,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,5062513664.0,5717876233.418617,6145591637.333333,4782307300.0
South Coast,2026-01-01,2026,1,0.49999999999999994,0.8660254037844387,123.59627932647868,248.89784085009697,14.468169940431643,15.975984284408028,18368487.939392462,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,51305320448.0,76667999177.84198,63367879338.666664,47694110000.0
South Lahontan,2026-01-01,2026,1,0.49999999999999994,0.8660254037844387,48.47445285397273,91.67098443797514,10.362312072915273,11.972759111592966,873282.6133455457,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,2643117056.0,3038997756.42452,3325578069.3333335,2506723600.0
Tulare Lake,2026-01-01,2026,1,0.49999999999999994,0.8660254037844387,111.11569013770206,228.5231326184205,10.351144704053219,11.827589295686435,1945801.3060641177,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,7316067840.0,7497787217.20712,9636156928.0,7093871000.0
Central Coast,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,122.16824743756902,403.1764156648867,14.662965441459697,13.981522937819983,1153585.2585633954,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,2893653248.0,3188373679.765178,3116503466.6666665,2778392000.0
Colorado River,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,20.80803842677909,73.13712239403941,17.831675442260387,16.212585374657618,650916.4421847742,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2057562752.0,4349545068.174406,2334383146.6666665,2058716800.0
