region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
San Joaquin River,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,22.846429179229105,199.91750173552734,22.576109645168568,18.61943030315037,1429552.6343528202,0.07682534417940863,0.24388834871498055,0.23399773754221803,0.44528856956339286,6227948544.0,10253587367.58071,5417422506.666667,8009560000.0
South Coast,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,13.386097372866432,111.035662381912,21.674464212597044,20.072555483172557,18489030.204814926,0.39177108384652015,0.01862894806066179,0.06625318812504367,0.5233467799677743,59111112704.0,87217761539.35162,53935551829.333336,70537626000.0
South Lahontan,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,7.464403785818234,45.05853149154458,25.873602539016552,21.578156917038786,879013.4859635888,0.023821142978304205,0.0046810996233798,0.039666033307520984,0.931831724090795,3343960832.0,4314681906.97672,2873914026.6666665,4238222800.0
Tulare Lake,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,12.98363389619408,120.31323981786518,23.773794753950508,19.880945700678538,1958570.5279112763,0.07755238174512745,0.3334548111378075,0.1349892337170532,0.45400357340001174,10338446336.0,13634749255.415468,8460163754.666667,14350856000.0
Central Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.1646431164639748,32.30181926126575,27.73507649401824,24.00665848181046,1161642.37855376,0.06419381210498777,0.07010596341407516,0.14116999352648923,0.7245302309544479,5370742784.0,5311978224.233168,4470234538.666667,6063810600.0
Colorado River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,0.5443973896999452,8.346585884832557,37.452030007767206,32.41668900601122,655462.7137667419,0.02724659980474311,0.0640682286693344,0.006867586466409805,0.9018175850595127,2610640128.0,7047049233.0642395,2378494378.6666665,2870116400.0
North Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,13.695617893541751,138.2871431140465,25.13484582084912,20.814620503882576,405821.0406149969,0.040865959784717,0.027974221896588315,0.5476907521034219,0.3834690662152729,1213122944.0,1615985800.1398,1054882560.0,1442643000.0
North Lahontan,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,10.855537821924813,80.4071089818211,23.823599026526935,18.3762494759727,52269.44262933198,0.027398027885657296,0.030440024098251747,0.28255335153896277,0.6596085964771283,326345120.0,446977479.45,266616864.0,438123000.0
Sacramento River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,9.076434159259938,99.21682103356879,28.11638474806635,23.11012591598022,2798466.3803824326,0.07335790842433189,0.1361863628228273,0.35447074690448627,0.43598498184835455,17109220352.0,23931514627.34983,13020286293.333334,21365020000.0
San Francisco Bay,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.2635554237134794,47.40469357291976,25.522287624904745,22.399089771713317,6298963.825722506,0.3100606377952103,0.03359845920886102,0.20486740429417097,0.4514734987017578,21957615616.0,28549739221.719276,18827509418.666668,24636760000.0
